movieId,imdbId,tmdbId
2885.0,160338.0,60994.0
2886.0,159421.0,16112.0
2887.0,168172.0,32305.0
2888.0,164114.0,14429.0
2889.0,134618.0,15198.0
2890.0,120188.0,6415.0
2891.0,162360.0,24066.0
2892.0,133122.0,21430.0
2893.0,134033.0,10381.0
2894.0,194314.0,171982.0
2896.0,60095.0,60285.0
2897.0,87188.0,5622.0
2898.0,106664.0,10349.0
2899.0,31397.0,42518.0
2900.0,95652.0,29787.0
2901.0,79714.0,9638.0
2902.0,86154.0,10576.0
2903.0,91799.0,12662.0
2905.0,56443.0,11712.0
2906.0,156934.0,12618.0
2907.0,167427.0,13824.0
2908.0,171804.0,226.0
2912.0,165854.0,10388.0
2915.0,86200.0,9346.0
2916.0,100802.0,861.0
2917.0,82089.0,14412.0
2918.0,91042.0,9377.0
2919.0,86617.0,11541.0
2921.0,68699.0,11901.0
2922.0,61747.0,4929.0
2924.0,80179.0,11230.0
2925.0,65571.0,8416.0
2926.0,95270.0,11054.0
2927.0,37558.0,851.0
2928.0,87980.0,24453.0
2929.0,82979.0,18254.0
2930.0,176093.0,56235.0
2931.0,97223.0,20123.0
2932.0,77405.0,16642.0
2935.0,33804.0,3086.0
2936.0,34240.0,16305.0
2937.0,35169.0,32255.0
2939.0,46126.0,19997.0
2940.0,38559.0,3767.0
2941.0,52225.0,17352.0
2942.0,85549.0,535.0
2943.0,104507.0,2731.0
2944.0,61578.0,1654.0
2946.0,59260.0,14831.0
2947.0,58150.0,658.0
2948.0,57076.0,657.0
2949.0,55928.0,646.0
2950.0,80453.0,5689.0
2951.0,58461.0,391.0
2952.0,119256.0,8052.0
2953.0,104431.0,772.0
2956.0,94008.0,31650.0
2959.0,137523.0,550.0
2961.0,160916.0,12220.0
2962.0,119114.0,1610.0
2964.0,192194.0,42881.0
2965.0,203408.0,29064.0
2966.0,166896.0,404.0
2967.0,48977.0,42196.0
2968.0,81633.0,36819.0
2969.0,61138.0,42726.0
2970.0,83946.0,9343.0
2971.0,78754.0,16858.0
2972.0,93206.0,42006.0
2973.0,97123.0,11562.0
2974.0,200469.0,10496.0
2975.0,168501.0,16162.0
2976.0,163988.0,8649.0
2977.0,142201.0,31306.0
2978.0,144640.0,10563.0
2979.0,172627.0,14484.0
2982.0,99710.0,32043.0
2983.0,59319.0,15247.0
2984.0,67527.0,29251.0
2985.0,93870.0,5548.0
2986.0,100502.0,5549.0
2987.0,96438.0,856.0
2988.0,81150.0,38772.0
2989.0,82398.0,699.0
2990.0,97742.0,709.0
2991.0,70328.0,253.0
2992.0,91829.0,13511.0
2993.0,59800.0,660.0
2995.0,185371.0,11377.0
2996.0,166943.0,26149.0
2997.0,120601.0,492.0
3000.0,119698.0,128.0
3002.0,200849.0,8672.0
3003.0,170705.0,8056.0
3004.0,120596.0,2020.0
3005.0,145681.0,9481.0
3006.0,140352.0,9008.0
3007.0,181288.0,14242.0
3008.0,156729.0,16129.0
3010.0,200071.0,11489.0
3011.0,65088.0,28145.0
3013.0,99180.0,18111.0
3014.0,82121.0,31361.0
3015.0,77355.0,11223.0
3016.0,83767.0,16281.0
3017.0,92796.0,16288.0
3018.0,89885.0,1694.0
3019.0,97240.0,476.0
3020.0,106856.0,37094.0
3021.0,82427.0,13555.0
3022.0,17925.0,961.0
3024.0,78087.0,24831.0
3028.0,61407.0,25560.0
3029.0,82817.0,21610.0
3030.0,55630.0,11878.0
3031.0,100475.0,11510.0
3032.0,67525.0,11234.0
3033.0,94012.0,957.0
3034.0,70608.0,11886.0
3035.0,48380.0,37853.0
3036.0,82484.0,62204.0
3037.0,65988.0,11040.0
3038.0,50371.0,21849.0
3039.0,86465.0,1621.0
3040.0,79540.0,14035.0
3041.0,87700.0,40771.0
3042.0,93516.0,40772.0
3043.0,104837.0,40773.0
3044.0,101669.0,11498.0
3045.0,105130.0,11790.0
3046.0,113416.0,29371.0
3048.0,83254.0,47941.0
3051.0,149691.0,21349.0
3052.0,120655.0,1832.0
3053.0,151137.0,10047.0
3054.0,190641.0,10228.0
3055.0,165773.0,47692.0
3056.0,160620.0,18561.0
3057.0,118150.0,144953.0
3060.0,101605.0,11663.0
3061.0,34862.0,13485.0
3062.0,56197.0,9289.0
3063.0,105156.0,9264.0
3064.0,119908.0,18222.0
3066.0,66473.0,11165.0
3067.0,95675.0,4203.0
3068.0,84855.0,24226.0
3070.0,86856.0,11379.0
3071.0,94027.0,29154.0
3072.0,93565.0,2039.0
3073.0,59674.0,77915.0
3074.0,68762.0,11943.0
3075.0,59646.0,11481.0
3076.0,57187.0,2690.0
3077.0,164312.0,20565.0
3078.0,165859.0,27141.0
3079.0,178737.0,10399.0
3081.0,162661.0,2668.0
3082.0,143145.0,36643.0
3083.0,185125.0,99.0
3086.0,24852.0,25898.0
3087.0,96061.0,9647.0
3088.0,42546.0,11787.0
3089.0,40522.0,5156.0
3090.0,93509.0,24276.0
3091.0,80979.0,11953.0
3093.0,67411.0,29005.0
3094.0,93512.0,26371.0
3095.0,32551.0,596.0
3096.0,50738.0,52470.0
3097.0,33045.0,20334.0
3098.0,87781.0,11393.0
3099.0,73692.0,31121.0
3100.0,105265.0,293.0
3101.0,93010.0,10998.0
3102.0,89360.0,12235.0
3103.0,100680.0,36094.0
3104.0,95631.0,9013.0
3105.0,99077.0,11005.0
3106.0,99291.0,59820.0
3107.0,101393.0,2924.0
3108.0,101889.0,177.0
3109.0,88007.0,38557.0
3111.0,87921.0,13681.0
3112.0,90556.0,34760.0
3113.0,146675.0,9946.0
3114.0,120363.0,863.0
3115.0,155711.0,31582.0
3117.0,134154.0,22267.0
3120.0,104114.0,10411.0
3125.0,172396.0,20024.0
3127.0,144715.0,13787.0
3129.0,158371.0,9684.0
3130.0,99165.0,9586.0
3132.0,10040.0,70801.0
3134.0,28950.0,777.0
3135.0,79239.0,21887.0
3138.0,96171.0,32331.0
3141.0,100828.0,32669.0
3142.0,96328.0,18161.0
3143.0,63056.0,31681.0
3145.0,150216.0,32274.0
3146.0,205000.0,10402.0
3147.0,120689.0,497.0
3148.0,124315.0,1715.0
3150.0,141974.0,42739.0
3152.0,67328.0,25188.0
3153.0,51337.0,15515.0
3155.0,166485.0,1439.0
3156.0,182789.0,2277.0
3157.0,164912.0,10137.0
3158.0,162866.0,10387.0
3159.0,120910.0,49948.0
3160.0,175880.0,334.0
3161.0,119079.0,30237.0
3162.0,174204.0,50116.0
3163.0,151568.0,46435.0
3165.0,106455.0,22213.0
3167.0,66892.0,36492.0
3168.0,64276.0,624.0
3169.0,87231.0,26578.0
3171.0,53226.0,43103.0
3173.0,146838.0,9563.0
3174.0,125664.0,1850.0
3175.0,177789.0,926.0
3176.0,134119.0,1213.0
3177.0,195945.0,10471.0
3178.0,174856.0,10400.0
3179.0,145653.0,10397.0
3181.0,120866.0,12524.0
3182.0,192335.0,28216.0
3183.0,174268.0,36773.0
3185.0,120834.0,10219.0
3186.0,172493.0,3558.0
3189.0,156812.0,17908.0
3190.0,134983.0,10384.0
3192.0,169302.0,48233.0
3194.0,70903.0,10236.0
3196.0,46359.0,632.0
3197.0,95897.0,11851.0
3198.0,70511.0,5924.0
3200.0,70290.0,14886.0
3201.0,65724.0,26617.0
3203.0,97162.0,10493.0
3204.0,77269.0,16241.0
3206.0,86859.0,22160.0
3208.0,107659.0,9644.0
3210.0,83929.0,13342.0
3211.0,94924.0,35119.0
3213.0,106364.0,14919.0
3214.0,88707.0,14040.0
3217.0,29606.0,22692.0
3219.0,100318.0,2990.0
3221.0,83851.0,10831.0
3223.0,90366.0,33078.0
3224.0,58625.0,16672.0
3225.0,186975.0,10472.0
3230.0,71935.0,21489.0
3235.0,81748.0,13005.0
3238.0,120662.0,18681.0
3240.0,156639.0,20468.0
3241.0,201840.0,14521.0
3243.0,104187.0,10406.0
3244.0,76095.0,14741.0
3246.0,104797.0,1883.0
3247.0,105417.0,2005.0
3248.0,108147.0,6279.0
3249.0,104389.0,11087.0
3250.0,106246.0,7305.0
3251.0,88683.0,24735.0
3252.0,105323.0,9475.0
3253.0,105793.0,8872.0
3254.0,108525.0,8873.0
3255.0,104694.0,11287.0
3256.0,105112.0,9869.0
3257.0,103855.0,619.0
3258.0,104070.0,9374.0
3259.0,104231.0,11259.0
3260.0,104454.0,8293.0
3261.0,105415.0,11068.0
3262.0,105665.0,1923.0
3263.0,105812.0,10158.0
3264.0,103893.0,10206.0
3265.0,104684.0,11782.0
3266.0,103905.0,10086.0
3267.0,104815.0,9367.0
3268.0,105477.0,9876.0
3269.0,104291.0,10326.0
3270.0,104040.0,16562.0
3271.0,105046.0,9609.0
3272.0,103759.0,12143.0
3273.0,134084.0,4234.0
3274.0,105414.0,9605.0
3275.0,144117.0,8374.0
3276.0,171356.0,29076.0
3280.0,69754.0,28156.0
3281.0,144801.0,113096.0
3283.0,67433.0,24349.0
3284.0,67848.0,27841.0
3285.0,163978.0,1907.0
3286.0,184907.0,15489.0
3287.0,220099.0,15655.0
3289.0,209189.0,36210.0
3294.0,74455.0,30062.0
3295.0,107920.0,62463.0
3296.0,62376.0,25934.0
3298.0,181984.0,14181.0
3299.0,162983.0,10385.0
3300.0,134847.0,2787.0
3301.0,190138.0,2069.0
3302.0,159272.0,61416.0
3303.0,221023.0,79515.0
3306.0,18773.0,28978.0
3307.0,21749.0,901.0
3308.0,87265.0,25010.0
3310.0,12349.0,10098.0
3313.0,84395.0,33374.0
3315.0,43618.0,127602.0
3316.0,184858.0,2155.0
3317.0,185014.0,11004.0
3323.0,194368.0,20682.0
3324.0,186045.0,25166.0
3325.0,156841.0,1831.0
3326.0,181151.0,10416.0
3327.0,218043.0,14271.0
3328.0,165798.0,4816.0
3329.0,94347.0,19958.0
3330.0,55471.0,28569.0
3331.0,85980.0,2193.0
3334.0,40506.0,11016.0
3338.0,97372.0,20423.0
3341.0,42276.0,24481.0
3342.0,86969.0,11296.0
3344.0,56875.0,28172.0
3345.0,62793.0,57855.0
3347.0,86005.0,14280.0
3350.0,55353.0,29478.0
3353.0,218112.0,73642.0
3354.0,183523.0,2067.0
3355.0,142688.0,622.0
3357.0,181530.0,28463.0
3358.0,101698.0,12186.0
3359.0,78902.0,20283.0
3360.0,91217.0,5693.0
3361.0,94812.0,287.0
3362.0,72890.0,968.0
3363.0,69704.0,838.0
3364.0,42208.0,16958.0
3365.0,49730.0,3114.0
3368.0,51411.0,12501.0
3370.0,94731.0,31618.0
3372.0,64110.0,15873.0
3374.0,104057.0,68427.0
3378.0,118043.0,48213.0
3379.0,53137.0,35412.0
3384.0,72251.0,8333.0
3385.0,90274.0,19259.0
3386.0,102138.0,820.0
3387.0,98645.0,11718.0
3388.0,93148.0,8989.0
3389.0,91400.0,32031.0
3390.0,91934.0,58048.0
3391.0,94321.0,26827.0
3392.0,98309.0,11157.0
3393.0,92834.0,28370.0
3394.0,92666.0,918.0
3395.0,93596.0,61178.0
3396.0,79588.0,11176.0
3397.0,82474.0,14900.0
3398.0,87755.0,11899.0
3400.0,108526.0,18890.0
3401.0,88760.0,19736.0
3402.0,90219.0,123047.0
3403.0,81400.0,24575.0
3404.0,46435.0,16535.0
3405.0,51994.0,10971.0
3406.0,43379.0,23928.0
3408.0,195685.0,462.0
3409.0,195714.0,9532.0
3410.0,180181.0,117259.0
3412.0,95800.0,2383.0
3414.0,48316.0,53879.0
3415.0,72443.0,1396.0
3417.0,44517.0,11570.0
3418.0,103074.0,1541.0
3420.0,78718.0,17443.0
3421.0,77975.0,8469.0
3422.0,91939.0,27995.0
3423.0,96054.0,36739.0
3424.0,97216.0,925.0
3425.0,100168.0,41823.0
3426.0,102175.0,1713.0
3428.0,78950.0,30547.0
3429.0,99317.0,54825.0
3430.0,71402.0,13939.0
3431.0,82250.0,14373.0
3432.0,89003.0,24873.0
3433.0,92857.0,26263.0
3434.0,109578.0,34746.0
3435.0,36775.0,996.0
3436.0,101787.0,9079.0
3438.0,100758.0,1498.0
3439.0,103060.0,1497.0
3440.0,108308.0,1499.0
3441.0,87985.0,1880.0
3442.0,90693.0,33762.0
3444.0,92675.0,11690.0
3445.0,77530.0,29143.0
3446.0,113133.0,35292.0
3447.0,28944.0,36652.0
3448.0,93105.0,801.0
3449.0,95238.0,104301.0
3450.0,107050.0,11520.0
3451.0,61735.0,1879.0
3452.0,165929.0,2085.0
3453.0,195778.0,13539.0
3454.0,202402.0,16222.0
3455.0,146516.0,109479.0
3456.0,191043.0,17078.0
3459.0,91142.0,33516.0
3461.0,57261.0,9960.0
3462.0,27977.0,3082.0
3466.0,107091.0,12187.0
3467.0,57163.0,24748.0
3468.0,54997.0,990.0
3469.0,53946.0,1908.0
3470.0,71411.0,9764.0
3471.0,75860.0,840.0
3473.0,74718.0,42237.0
3474.0,117468.0,26689.0
3475.0,43924.0,25673.0
3476.0,99871.0,2291.0
3477.0,112950.0,13531.0
3478.0,93378.0,16620.0
3479.0,89457.0,526.0
3480.0,91445.0,13346.0
3481.0,146882.0,243.0
3483.0,138749.0,10501.0
3484.0,192614.0,11478.0
3489.0,102057.0,879.0
3492.0,17416.0,85689.0
3494.0,65126.0,17529.0
3496.0,95564.0,118098.0
3497.0,85919.0,1793.0
3498.0,77928.0,11327.0
3499.0,100157.0,1700.0
3500.0,104928.0,54087.0
3501.0,89643.0,34322.0
3502.0,107630.0,41659.0
3503.0,69293.0,593.0
3504.0,74958.0,10774.0
3505.0,93640.0,10083.0
3506.0,79640.0,29786.0
3507.0,63374.0,11356.0
3508.0,75029.0,10747.0
3510.0,186151.0,10559.0
3511.0,217756.0,20697.0
3512.0,122459.0,2621.0
3513.0,160797.0,10479.0
3514.0,172632.0,125709.0
3515.0,183503.0,49721.0
3516.0,51406.0,2006.0
3519.0,77572.0,17339.0
3521.0,97940.0,11305.0
3524.0,82031.0,13665.0
3525.0,86927.0,12309.0
3526.0,98067.0,1552.0
3527.0,93773.0,106.0
3528.0,102713.0,10333.0
3529.0,82934.0,11027.0
3531.0,99014.0,123757.0
3534.0,191754.0,10468.0
3535.0,144084.0,1359.0
3536.0,171433.0,4967.0
3537.0,149367.0,31776.0
3538.0,166175.0,10557.0
3539.0,236216.0,27745.0
3543.0,83833.0,13776.0
3544.0,102898.0,26291.0
3545.0,68327.0,10784.0
3546.0,56687.0,10242.0
3548.0,51383.0,16347.0
3549.0,48140.0,4825.0
3550.0,85701.0,11654.0
3551.0,74860.0,10518.0
3552.0,80487.0,11977.0
3553.0,176783.0,18041.0
3554.0,199725.0,14736.0
3555.0,141926.0,3536.0
3556.0,159097.0,1443.0
3557.0,104549.0,10424.0
3559.0,44837.0,28971.0
3563.0,132910.0,9456.0
3564.0,158622.0,889.0
3565.0,198021.0,10564.0
3566.0,189584.0,15723.0
3567.0,180837.0,19600.0
3568.0,162348.0,125537.0
3569.0,154421.0,452.0
3571.0,220100.0,36234.0
3572.0,106521.0,39283.0
3573.0,112634.0,65460.0
3574.0,115834.0,55667.0
3576.0,93185.0,12476.0
3577.0,96324.0,5241.0
3578.0,172495.0,98.0
3580.0,153464.0,47724.0
3581.0,188674.0,11129.0
3584.0,85276.0,1058.0
3586.0,80913.0,42159.0
3587.0,80923.0,16395.0
3590.0,71772.0,38925.0
3591.0,85970.0,13105.0
3592.0,84315.0,22501.0
3593.0,185183.0,5491.0
3594.0,210616.0,10560.0
3596.0,156323.0,19419.0
3597.0,174336.0,23531.0
3598.0,171359.0,10688.0
3599.0,37514.0,17889.0
3604.0,56048.0,39391.0
3606.0,41716.0,31516.0
3608.0,89791.0,5683.0
3609.0,181786.0,113279.0
3614.0,104438.0,12518.0
3615.0,130623.0,10567.0
3616.0,217630.0,10642.0
3617.0,215129.0,9285.0
3618.0,196216.0,10569.0
3619.0,80881.0,21879.0
3622.0,66495.0,24918.0
3623.0,120755.0,955.0
3624.0,184894.0,8584.0
3625.0,207998.0,47295.0
3626.0,154443.0,11332.0
3627.0,55830.0,16093.0
3628.0,34742.0,29372.0
3629.0,15864.0,962.0
3632.0,39631.0,30588.0
3633.0,64757.0,668.0
3634.0,58576.0,23518.0
3635.0,76752.0,691.0
3637.0,89960.0,44018.0
3638.0,79574.0,698.0
3639.0,71807.0,682.0
3640.0,50598.0,28973.0
3641.0,14624.0,28974.0
3643.0,36824.0,22994.0
3646.0,208003.0,9600.0
3648.0,50095.0,38006.0
3649.0,80365.0,2768.0
3652.0,81318.0,24920.0
3653.0,60371.0,21.0
3654.0,54953.0,10911.0
3655.0,70130.0,10102.0
3658.0,62168.0,26912.0
3660.0,98143.0,26953.0
3661.0,100438.0,26954.0
3662.0,102728.0,26956.0
3663.0,107899.0,26957.0
3664.0,110916.0,26958.0
3667.0,95977.0,80287.0
3668.0,63518.0,6003.0
3669.0,105466.0,23939.0
3671.0,71230.0,11072.0
3672.0,71206.0,23069.0
3673.0,92638.0,21299.0
3674.0,76044.0,38802.0
3675.0,47673.0,13368.0
3676.0,74486.0,985.0
3677.0,103767.0,14002.0
3678.0,48347.0,541.0
3679.0,82252.0,21137.0
3680.0,94980.0,36724.0
3681.0,59578.0,938.0
3682.0,70355.0,10648.0
3683.0,86979.0,11368.0
3684.0,97322.0,10875.0
3685.0,89841.0,2075.0
3686.0,99582.0,1551.0
3687.0,95525.0,22500.0
3688.0,84522.0,10246.0
3689.0,86129.0,19698.0
3690.0,89826.0,23919.0
3691.0,86143.0,18835.0
3692.0,90849.0,26554.0
3693.0,90190.0,15239.0
3694.0,98503.0,28165.0
3695.0,98502.0,28169.0
3696.0,91630.0,15762.0
3697.0,100403.0,169.0
3698.0,93894.0,865.0
3699.0,88172.0,9663.0
3700.0,87004.0,26889.0
3701.0,94631.0,10128.0
3702.0,79501.0,9659.0
3703.0,82694.0,8810.0
3704.0,89530.0,9355.0
3705.0,99141.0,1727.0
3706.0,92563.0,635.0
3707.0,91635.0,10068.0
3708.0,87262.0,11495.0
3709.0,105428.0,11428.0
3710.0,94612.0,10117.0
3711.0,105316.0,35936.0
3712.0,102951.0,25562.0
3713.0,100046.0,51763.0
3714.0,94882.0,73079.0
3715.0,92710.0,38921.0
3716.0,93011.0,35463.0
3717.0,187078.0,9679.0
3719.0,182295.0,51333.0
3720.0,145503.0,17771.0
3723.0,99726.0,10264.0
3724.0,77362.0,31657.0
3725.0,82009.0,29204.0
3726.0,74156.0,17814.0
3727.0,93605.0,11879.0
3728.0,102592.0,21128.0
3729.0,67741.0,482.0
3730.0,71360.0,592.0
3731.0,82220.0,31593.0
3732.0,77588.0,12611.0
3733.0,70509.0,14328.0
3735.0,70666.0,9040.0
3736.0,43338.0,25364.0
3737.0,56195.0,43002.0
3738.0,72226.0,5121.0
3739.0,23622.0,195.0
3740.0,90728.0,6978.0
3741.0,69762.0,3133.0
3742.0,15648.0,643.0
3743.0,204175.0,10571.0
3744.0,162650.0,479.0
3745.0,120913.0,7450.0
3746.0,188030.0,31023.0
3747.0,186253.0,25636.0
3751.0,120630.0,7443.0
3752.0,183505.0,2123.0
3753.0,187393.0,2024.0
3754.0,131704.0,17711.0
3755.0,177971.0,2133.0
3756.0,200669.0,29946.0
3758.0,97100.0,28774.0
3760.0,76257.0,11598.0
3761.0,106469.0,9702.0
3763.0,89118.0,9873.0
3764.0,101846.0,16820.0
3765.0,99797.0,14864.0
3766.0,87727.0,15379.0
3767.0,89604.0,12764.0
3768.0,94792.0,27352.0
3769.0,72288.0,8348.0
3770.0,87175.0,24099.0
3771.0,71569.0,17897.0
3773.0,99800.0,16094.0
3774.0,102065.0,16096.0
3783.0,159382.0,12706.0
3784.0,219854.0,4244.0
3785.0,175142.0,4247.0
3786.0,179116.0,20770.0
3787.0,215369.0,1050.0
3788.0,60176.0,1052.0
3789.0,59575.0,20540.0
3790.0,212974.0,23655.0
3791.0,87277.0,1788.0
3792.0,38499.0,32275.0
3793.0,120903.0,36657.0
3794.0,200530.0,44490.0
3795.0,168794.0,47585.0
3797.0,163676.0,36047.0
3798.0,161081.0,2655.0
3799.0,210234.0,12599.0
3801.0,52561.0,93.0
3802.0,104299.0,9278.0
3806.0,64615.0,18118.0
3807.0,76716.0,11940.0
3808.0,54749.0,24167.0
3809.0,103241.0,10276.0
3810.0,105813.0,19380.0
3811.0,80310.0,13783.0
3812.0,68555.0,11624.0
3813.0,77742.0,15867.0
3814.0,73312.0,11686.0
3816.0,89276.0,29263.0
3819.0,92048.0,11830.0
3821.0,144528.0,12107.0
3822.0,144201.0,10401.0
3823.0,171865.0,32640.0
3824.0,174480.0,10641.0
3825.0,200550.0,6282.0
3826.0,164052.0,9383.0
3827.0,186566.0,5551.0
3830.0,206226.0,27723.0
3831.0,195234.0,2360.0
3832.0,57603.0,28043.0
3833.0,52646.0,33468.0
3834.0,80472.0,21866.0
3835.0,106627.0,33408.0
3836.0,65938.0,11589.0
3837.0,95863.0,15158.0
3838.0,110823.0,16139.0
3839.0,138703.0,16146.0
3840.0,95925.0,26515.0
3841.0,99005.0,11856.0
3843.0,86320.0,13567.0
3844.0,98384.0,10860.0
3845.0,49189.0,8420.0
3846.0,85470.0,18391.0
3847.0,71650.0,20850.0
3849.0,38975.0,27452.0
3851.0,251739.0,38548.0
3852.0,234853.0,20438.0
3855.0,204709.0,46991.0
3857.0,163983.0,10391.0
3858.0,173716.0,14195.0
3859.0,233687.0,15665.0
3861.0,191397.0,10393.0
3862.0,199314.0,18168.0
3863.0,209958.0,8843.0
3864.0,188640.0,10643.0
3865.0,236388.0,23618.0
3868.0,95705.0,37136.0
3869.0,102510.0,37137.0
3870.0,32881.0,23283.0
3871.0,46303.0,3110.0
3872.0,53318.0,14698.0
3873.0,59017.0,11694.0
3877.0,88206.0,9651.0
3879.0,160009.0,11398.0
3882.0,204946.0,1588.0
3884.0,198386.0,19150.0
3888.0,209322.0,41282.0
3889.0,144964.0,12211.0
3893.0,171580.0,10480.0
3894.0,190798.0,80713.0
3895.0,204626.0,10685.0
3896.0,202677.0,1619.0
3897.0,181875.0,786.0
3898.0,211938.0,14805.0
3899.0,191037.0,51179.0
3900.0,197384.0,46119.0
3901.0,134630.0,18074.0
3906.0,164212.0,10562.0
3908.0,192731.0,12212.0
3909.0,206420.0,14629.0
3910.0,168629.0,16.0
3911.0,218839.0,13785.0
3912.0,210567.0,34299.0
3914.0,222850.0,22597.0
3915.0,210075.0,19348.0
3916.0,210945.0,10637.0
3917.0,93177.0,9003.0
3918.0,95294.0,9064.0
3919.0,104409.0,11569.0
3920.0,107209.0,10434.0
3922.0,57887.0,39113.0
3925.0,88184.0,469.0
3926.0,55608.0,2160.0
3927.0,60397.0,2161.0
3928.0,40068.0,3073.0
3929.0,32234.0,911.0
3930.0,46876.0,10973.0
3932.0,24184.0,10787.0
3933.0,52969.0,43109.0
3937.0,88024.0,9507.0
3938.0,84695.0,27475.0
3939.0,93996.0,27764.0
3940.0,100639.0,27767.0
3941.0,91990.0,40760.0
3942.0,100663.0,40446.0
3943.0,215545.0,24664.0
3945.0,259974.0,20455.0
3946.0,208988.0,10461.0
3947.0,67128.0,1485.0
3948.0,212338.0,1597.0
3949.0,180093.0,641.0
3950.0,170691.0,10687.0
3951.0,202641.0,63956.0
3952.0,208874.0,6521.0
3953.0,205271.0,10763.0
3955.0,213790.0,16888.0
3957.0,66832.0,21142.0
3958.0,75754.0,78140.0
3959.0,54387.0,2134.0
3962.0,93091.0,28605.0
3963.0,58708.0,42797.0
3964.0,41094.0,13465.0
3965.0,38988.0,27033.0
3966.0,37638.0,20367.0
3967.0,249462.0,71.0
3968.0,230030.0,1636.0
3969.0,223897.0,10647.0
3971.0,81376.0,13762.0
3972.0,111512.0,12207.0
3973.0,229260.0,11531.0
3974.0,192255.0,24100.0
3977.0,160127.0,4327.0
3978.0,146984.0,4958.0
3979.0,185431.0,9678.0
3980.0,203019.0,11978.0
3981.0,199753.0,8870.0
3983.0,203230.0,14295.0
3984.0,66995.0,681.0
3985.0,74452.0,11372.0
3986.0,216216.0,8452.0
3987.0,186894.0,10862.0
3988.0,170016.0,8871.0
3989.0,230591.0,34045.0
3990.0,213203.0,16340.0
3991.0,211181.0,10481.0
3992.0,213847.0,10867.0
3993.0,180073.0,10876.0
3994.0,217869.0,9741.0
3996.0,190332.0,146.0
3997.0,190374.0,11849.0
3998.0,228750.0,11983.0
3999.0,190865.0,11678.0
4000.0,86993.0,2669.0
4002.0,93748.0,2609.0
4003.0,96094.0,12714.0
4005.0,93428.0,708.0
4006.0,92106.0,1857.0
4007.0,94291.0,10673.0
4008.0,96969.0,2604.0
4009.0,96219.0,10132.0
4010.0,88850.0,11064.0
4011.0,208092.0,107.0
4012.0,95927.0,40820.0
4014.0,241303.0,392.0
4015.0,242423.0,8859.0
4016.0,120917.0,11688.0
4017.0,183659.0,12509.0
4018.0,207201.0,3981.0
4019.0,181536.0,711.0
4020.0,219699.0,2046.0
4021.0,247196.0,5001.0
4022.0,162222.0,8358.0
4023.0,218967.0,5994.0
4024.0,200720.0,25520.0
4025.0,212346.0,1493.0
4027.0,190590.0,134.0
4029.0,120202.0,21991.0
4030.0,219653.0,10577.0
4031.0,149624.0,21355.0
4032.0,218182.0,29122.0
4033.0,146309.0,11973.0
4034.0,181865.0,1900.0
4035.0,218378.0,44853.0
4036.0,189998.0,10873.0
4037.0,93223.0,26719.0
4039.0,83564.0,15739.0
4040.0,101757.0,15413.0
4041.0,84434.0,2623.0
4042.0,53580.0,11209.0
4043.0,90670.0,13715.0
4046.0,49233.0,43258.0
4047.0,107007.0,10655.0
4051.0,56600.0,
4052.0,218817.0,9989.0
4053.0,238948.0,18828.0
4054.0,206275.0,9816.0
4055.0,194218.0,20637.0
4056.0,237572.0,5955.0
4061.0,102388.0,17474.0
4062.0,95690.0,11191.0
4063.0,105165.0,2613.0
4064.0,69897.0,22021.0
4065.0,71517.0,22048.0
4066.0,95348.0,17006.0
4067.0,108451.0,26333.0
4068.0,186589.0,16723.0
4069.0,209475.0,2018.0
4074.0,234805.0,10499.0
4077.0,216800.0,47943.0
4078.0,92545.0,74340.0
4079.0,92546.0,5709.0
4080.0,92605.0,11215.0
4081.0,92608.0,26477.0
4082.0,92618.0,10937.0
4083.0,92641.0,4639.0
4084.0,92644.0,96.0
4085.0,86960.0,90.0
4086.0,92654.0,11028.0
4089.0,92690.0,19324.0
4090.0,92695.0,19933.0
4091.0,92718.0,12919.0
4092.0,92746.0,15785.0
4093.0,92783.0,31701.0
4102.0,92948.0,17159.0
4103.0,92965.0,10110.0
4104.0,92974.0,18935.0
4105.0,83907.0,764.0
4109.0,93036.0,15658.0
4110.0,93044.0,4918.0
4111.0,93073.0,28368.0
4113.0,93093.0,52780.0
4115.0,93186.0,26156.0
4116.0,93200.0,34101.0
4117.0,93209.0,32054.0
4121.0,93260.0,2614.0
4123.0,93278.0,12704.0
4124.0,93300.0,580.0
4125.0,93405.0,24828.0
4126.0,93407.0,13703.0
4127.0,93418.0,36914.0
4128.0,93437.0,1547.0
4129.0,93467.0,42010.0
4130.0,93476.0,2608.0
4131.0,93477.0,32058.0
4132.0,93493.0,10019.0
4133.0,93507.0,11649.0
4135.0,93560.0,13509.0
4138.0,93589.0,51521.0
4139.0,93638.0,34379.0
4141.0,192111.0,24940.0
4142.0,190524.0,37302.0
4143.0,242998.0,10984.0
4144.0,118694.0,843.0
4146.0,120753.0,318.0
4147.0,250478.0,12806.0
4148.0,212985.0,9740.0
4149.0,239948.0,10878.0
4152.0,190861.0,7093.0
4153.0,231775.0,16300.0
4154.0,265632.0,19405.0
4155.0,230838.0,1921.0
4156.0,177650.0,44412.0
4157.0,249893.0,21620.0
4158.0,166276.0,23685.0
4159.0,233142.0,12138.0
4160.0,191636.0,48217.0
4161.0,236493.0,6073.0
4164.0,182000.0,25208.0
4166.0,251031.0,19513.0
4167.0,179626.0,2749.0
4168.0,192071.0,10050.0
4171.0,236447.0,95682.0
